,job_title,job_link,company,location,date_posted
0,Event Steward,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AN2cCiahgkHcQCkDpN6rKpomIBzRbvK9qNYXylgd35Ab4hpmYppGOvwLM-pLQNd72LsfD5vPH1lBietRYr4QH2QhKiUBVavxyLHNu53MUbDpOoqyRwD1EP8jSaYlMTnessF7CA1U8Sz1ofXoQUxt_h5erlhaS_Tqe81qWjVf4Hee6wOL9msYWmI_xuZ3783t5oVmpG5jgyZYS9ZUSt5_E-EdIS9ZbNVJbvEGH3WxnRS29BxXDJ65Jn-xSRxvLXWHERjl26XvoO2qsL8pkr-1uN6M34iUTXj9z6vP_UG0O5Aecu2ufrauybTPZYGt1c3QL-6P91Onhw2wCDNsPZwyn-rbvsOqjjvoqH7eDEMKppgh93tzJv6jhIwMVvHOQmcP-szUimP3onKlEZve7jd-of87TTPcYTdA9Uo8qWEccTJIQCOfp0mqDH4Rxx18k5exBBcSC0rCG38YWA7CzAGR-hErrG7CiOKdYI5AD1rwr_VXGJCSo91QrLDaM1uzCcnms=&xkcb=SoCJ-_M3MPXvkyRr6J0LbzkdCdPP&p=0&fvj=1&vjs=3,Customized cleans LTD,Stoke-on-Trent,Hiring ongoing
1,Patient Services Call Advisor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Dv6O7N5AamOBJQY-SBWHzj67zrR-DXQ6Evc7MbDkhrxeJLN8rR6zspq2kg01cU5Ct6OYigfp33kY3D5okMWriWW7lU7BLPt3ETXRWDW8oa33qOLArEu1At70pKfZp2sio7H78VOSZg6_LKsw6-UiDXQi9-9WGla3ebzZx3agFr0PAVD250qpGFYKGbEqr0qOGpVpqL9rg59AxFyML217YdYD8WuEJFMgUNZh8Fw7gU2oO8xHp8_WXTH09_4aJEFyLrUm-be_Q4Nw06nd3IwWyeUAXIbeWPA2IacgZc1DEIjyShc4Qan-7iTPpbs1B6IXai0QtAv4pqJ5f7OXXiDM9YTlazHxA8ry4mC0iA9lnJnpQ_SCPGVGqeqJv2v1NI0_9_Ehv_0SEeFyU5Si7woSJOIVPQWR4hQWVnBQeSJpQQJ6MXhDYlUOJxVPtuQyRlKpEd2Rg47kF8kiRHfCTVIcAskzMHkdFy_HK4tE9KrdB6oabVd2ZJDtPZ15mlZkCq1NiYlQtb6kqt4kyij3O4pTjyRRMM1v-Pl7g-rCholh6n9srpTO6_bNySx5h9XLinZsIKFRWlxYvgqE7XqDVHUNGemFmqW6hYA2nxH70Y82WtaPeZhAN9DNwW&xkcb=SoA9-_M3MPXvkyRr6J0KbzkdCdPP&p=1&fvj=0&vjs=3,Sciensus,Burton-On-Trent,Today
2,Therapies Administration Supervisor,https://uk.indeed.com/viewjob?jk=bb81f0bce9d0701a&fccid=7691ebb71b24124c&vjs=3,University Hospitals of Derby and Burton NHS...,Burton-On-Trent DE13, 1 day ago
3,Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BuGDSZ13MK73WW5kleUdYATdc68U9dBjVGwnKzIF1WBwxp3x__WUrQTsqMIYTY1v3RM0gvQ4rUy7qeC8KrSYg6QQOOmaFfkAjBlbxjGXLVgfjlH0fksYQ4NK2O7ciidQPDB7r4JoKWlkagueCgCbNZeNcemepkTu6u5c6arido793vm9kK98woBBv_wdd3_PDYrO7c8iHChO7tD714Suq9pvxG-PLQlyZ48VQfQ8NxFIUffsVs2-AaK-_iKK2yomxv9fG6Ak66G4QK_3pWIvJnBB5qUBrwkNcD7kVmwIgt6eq9Tq22VoC5rePFOWDhMEI-IrV2zviMqfILGPctok7erTPIRUIH5pnYzC3Y1hlfPMiB27lzH3f-rA7d6tbFNjY-lLsuRy7mYSkEu4Cr8Galn5UNFrpR_MVd2P9AO_HjLu6NGQKohksON9xbxlH60aTZwxMC4WsCBa4XWdzNv8dT-jMLzQCHclKIjI0llnPzpTYRxtj1FYanvVvIC-wGaYdV6mrEElRoT5bi_oT6hadD&xkcb=SoAU-_M3MPXvkyRr6J0IbzkdCdPP&p=3&fvj=1&vjs=3,Hunters 4 Staff Ltd,Rocester,Today
4,Transportation Specialist - Japanese Language Specialist,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DHQH2sIBYyG9BJMpY5Aj-hgdt9yrIkdRwVsIfvxNTPzjvGuSjzRAAIi2z0f1p-eYTqBBnDGUVQwFPXUs3uuU1BiYhVlTELjogO-hPCQEH5rz5_pT4M2EDOUKVrcqISL2PaPRBA8hGBvBum_qcrtNG9zLjhN70uvtSOGoLWjCWv9uVuRg429V7Wnbz3EEK-QFNWA_tMOH4rImS3ittdeEf3qfjZX9wq5F1dng6W5XDHr1EWw6ANA1BygZ1JZ7evazgRobSp28h0JPC05AYJKwyDZewKy5y8sFrLAQc8yVxtgsh9wjfO3xmG2oFGzM82ADkB_WFSgTfJhsLKW50hhJpS_DphgCOxdZD_wwVxWnA5_yrWR8oGXQp3wlCNrBSnjJ6dDlgoomqSTRMhA5GLiv5HdVZXrPn9Tx8wtIAp0PrO0j68ouwlXVgSzB9oIyAGUJdYtmqmZGa0ncVLjiLAQx7W2x6MIsFmzHCHD-oQ-Q679a8Kxu6BMSXs&xkcb=SoCa-_M3MPXvkyRr6J0PbzkdCdPP&p=4&fvj=0&vjs=3,Amazon TA,United Kingdom,Just posted
5,Order Distributer,https://uk.indeed.com/viewjob?jk=6607d3339f93f66b&fccid=5b8d10630cb111eb&vjs=3,DHL Supply Chain,Stafford+1 location,Today
6,Kiln Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DDwq6u6mNjIeb9RGG3S09IaWvWgNhOsawlHRf00aYbzYVOWkb0OnWr_C270IvG0xTiaimnsa1Rp_gKpBCjng8AHXSbD7ylb0cV-0CqRQ-Anar9wejZFDPnPg_NkW3YURQmCkvAcCTE1Jt3IwY53ySh9Fi51ZslSQ0O5ikNTWDD-0W4Mv-6cFIFLCkZsQ1A8jO44KqvlvDzxvi29EbqMD48Dt77dsFSBqYssm-gKnRMbQnkgK09dXUr5Cee1IKVjUkzaFeEZQ-ITPK1wp2cttzI5yYrveD0oXaTsfxxYHI8VMO8XaI8XEA-Fd0wS8g4CysxvRdB2Cozll11y7fhPKom986iBgAaylORvNtMmv_m-VuWVlywpnOqWVKzNVakxptOhvLhBK0qCbYjS6LxEvo_Iwau-hnQeTdFxjCmuXBfMkGRSk1CJyuhjsGNKGMPMQ1FmB-ygvxQOvaP5KAOHdrAmxma8KQc_j843PXCw1hhCy1iXQhaDodsa3YxRd98xUDXAszIXIwzmbxQAVLUyEcg&xkcb=SoCz-_M3MPXvkyRr6J0NbzkdCdPP&p=6&fvj=1&vjs=3,Steelite International,Stoke-on-Trent,Hiring ongoing
7,Scheduling and Sales Support Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0A33aybZ_gaSDpTOBsMjrQfLtTfJQ_codw2D_wFJW2i53xh0HtPjCccoB6Dz2jQOh0KEuAUfednF1dIRQ9IoksunA1S5D8KRm0tDSrl6YTPCekT02HPg1lLCWlvlogaABWdoBFF0DZoEhu80k47AaJt0TZ2Tk91LdXfs4sZBDSaJN6Gfh0qHTQkWUD3_4TqSKbLBZf1oaS5aRSM8vO9pGuJdc29Bwrztwq4cRgpgL8HaKJeZ718J08GvSB9rEaWS5x7jGIFUe_G42jrg8vs0sE-4id-T-N4qvdvtVNW7MPSCAu-7s4uyP6r5p7L7606THrZYWIQDLu8H3b9zI1JqyD1qCJat57SdSU-TcRf_ZUkw_e_NPy_jDu_DhiPcSh3rs9QDPvnaE3Qlp6le8xOEA-EwnrXTHSOQYygZs08oxfjnXT4dUkaHR0BGH-Pey_pP0WyrOlY8j1AlttTVD2Nhmt-IPbS0C5PUbFzi5_tJIwO6VkCdZ7iPMtBC71Hxt4oF0gYQ--K33HMlRmBcwLJM6anwoBsnsg28zQJDl7ivRLKqw==&xkcb=SoAH-_M3MPXvkyRr6J0MbzkdCdPP&p=7&fvj=1&vjs=3,Perry Johnson Registrations Ltd.,Stoke-on-Trent ST6,Just posted
8,Stores Supervisor,https://uk.indeed.com/viewjob?jk=a60ea28b85ec1cb2&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Stafford ST18,Today
9,Yard Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CLn2rtl4npYmsmgZkUK9DnV9avH2h6vtz4Y9Dka1Ff3pzhNlJhnUgghJ3zU0JEEsINTNhIf1XqC6U5cF_YzQ_srvUN8jj9BIhXC0dHSse7gxVal4yiR1EoaoX3OKazQea0XSiJmuDd7J38nSEPNoL50OmZYrXq1VXJ6WWDroo6Do_iuAPm_y2PFRR3WNOSDkFD6aSL8iy3Sbivh00djYuDy13yBUQCt52sVFnG39YHhUE2mRvXRFqPKgOi5RbbVkgeYz_aBDK0qO6DKr8yWLAzT_fjtNERWzwIQQk5Zgircn4kROiFXrkaHaRWyq4jH4lBLQ8WEfXRebb_w4utIeNy6F3xZXBgFBr92E2KAeb0tFzyh0F4-sca_z6wmB0WFmR7wz7y96i-RklroU_xInT7WI65ImkwepR1u79zB8A087CqG0VtNxHuE8DXe7HVGHvdW4lxMCe6hjp1PE7QV-wvG9QXA_3E7Qt9SK4a23TVSxmQ62Cypp3ZGVmC1i74xYkDFndEmFWvKQ==&xkcb=SoBa-_M3MPXvkyRr6J0CbzkdCdPP&p=9&fvj=1&vjs=3,MKM Building Supplies Ltd,Stafford ST16,Today
10,Retail Assistant - Online Picker,https://uk.indeed.com/viewjob?jk=12a44850a82c38d8&fccid=57e1b8a78f76f47e&vjs=3,Iceland,Longton+1 location,Just posted
11,Cleaner (part-time),https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BuGDSZ13MK73WW5kleUdYATdc68U9dBjVGwnKzIF1WBwxp3x__WUrQTsqMIYTY1v3RM0gvQ4rUy2eqBYQmOLuYRGbxqnxzu1HYe3yokG0UeLyxB49frXmYvW7UMED-P-PiWESxy_pCFRMDMaw7uqwRpHIctzbKBfW3BUb5pFkQztHgZ7GJaCxBg2Do8eQKP-DVBHUeVtkXhzD3gKqJpCBEzrsen82yUYKv1I6p-BPYXZyTRJkVIZ_AOqVNGjYj91WZcRjnSuvaiu8nS6hnOJfOHvIkb2WBD5W2V01_YDzduoFEN9lBNfNV6thzUsOhTOKmZhd38i1-rZL1rBASkUQPMQbzyvmuwLtFwHgNUknYAaKXF5K3R6V6PuqU-1YB9to1rL-Bs0aPFKbz4quA1eWydYbEm9tlZjk871WqUcW1Avoqm225iGkGehSWpqcZ6Up2ibtpSyA-irVccSaxTZtU4LmjKPr519C102VTXVpEqPAZmmcWqqnQIs6WDSHxh4QBnEMdBqUjTjrQ51UIce6u&xkcb=SoBz-_M3MPXvkyRr6J0AbzkdCdPP&p=11&fvj=1&vjs=3,Hunters 4 Staff Ltd,Stafford,Today
12,Warehouse Operative - Permanent,https://uk.indeed.com/company/Miriad-Products-Ltd/jobs/Warehouse-Worker-27816af5e0592d11?fccid=f29f31c0696d7243&vjs=3,Miriad Products Ltd,Uttoxeter, 1 day ago
13,Starbucks Barista - Full Time Drive Thru - Spitfire,https://uk.indeed.com/company/Starbucks/jobs/Barista-4985906f8ef3ab4a?fccid=a88e611ddef97571&vjs=3,Starbucks,Stafford,Today
14,Customer Delivery Driver - Stafford Extra,https://uk.indeed.com/viewjob?jk=cb1aa918505b7c95&fccid=e7de5238ae83770d&vjs=3,Tesco,Stafford ST16,Today
15,Cleaner (part-time),https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BuGDSZ13MK73WW5kleUdYATdc68U9dBjVGwnKzIF1WBwxp3x__WUrQTsqMIYTY1v3RM0gvQ4rUy2eqBYQmOLuYRGbxqnxzu1HYe3yokG0UeLyxB49frXmYvW7UMED-P-PiWESxy_pCFRMDMaw7uqwRpHIctzbKBfW3BUb5pFkQztHgZ7GJaCxBg2Do8eQKP-DjiwIC4CsWUyzVS0Rcl2S9iP0JbnlXlvJQZpot6fuOroDzvd43pzg9uCM9oUaoaD2YGNryoMjo5NqWPC0_SwI9hMJg9V_9gSK7vDybhocQXbz99M--F92Ty6sy89mMlRgNhawJXRDJSaYX2aXBJHWEh_il1cn1Mzdi0WBvKsTNL0vgUw5E_8uPzv7giJkSe77GWxwdELYeb7zZjVi3G9SczSbMXojj8AyBJL_n-XcsB7saIioXXYu4v21_XX_USz8q4F5T1Q4RUtL-Xfdad_YarnZkpdz-Y9ZjAwC5UD22qdHGfiwhp1_GMLHDEIf1uoYrwb-L6wGGlg==&xkcb=SoBl-_M3MPXvRjgMJz0LbzkdCdPP&p=0&fvj=1&vjs=3,Hunters 4 Staff Ltd,Stafford,Today
16,Working Away Collection Driver,https://uk.indeed.com/company/CTR-Group/jobs/Driver-d153cee3777e470b?fccid=72025b12b8b8fbc7&vjs=3,CTR Group,Burton-On-Trent,Today
17,Medical Laboratory Assistant,https://uk.indeed.com/viewjob?jk=6f3a5874a41f50d1&fccid=b9259efc44b81c32&vjs=3,University Hospitals of North Midlands NHS Trust,Stafford ST16, 1 day ago
18,Admin & Customer Service Assistant,https://uk.indeed.com/viewjob?jk=35c15eff4f08966e&fccid=8b1ca0741a06b82a&vjs=3,Bidfood,Cannock WS11, 1 day ago
19,Warehouse Operative,https://uk.indeed.com/viewjob?jk=d4bb9f03acbc2fc8&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Stafford ST18,Today
20,Store Assistant - Days,https://uk.indeed.com/viewjob?jk=592a20b87614ba23&fccid=a23ad4a5b3d8fc8f&vjs=3,ASDA,Uttoxeter ST14, 1 day ago
21,Automotive Sales Admin,https://uk.indeed.com/company/MBA-Group/jobs/Car-Sales-Executive-546d45da0aef2d75?fccid=232f4dcd7b581cc7&vjs=3,MBA Group,Stafford,Today
22,Business Support Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DI9IF1aSJYbKG7bME2cRC5bhIdymBXoD0KHQmke8hrEP-hOVxdr3f6Mtlyj85YAOUNboZZNovpKIOCFgDBJkN8cho1WQQIo-TltGaUfp8VEK5p4gEvTyfUxm5dI5XL1xpj6aG1kkonMI37IdE6k1BK6OPMsGqi7Pe706NoaqKBEV6QUPs0CF8MKQ5-5F8zcSpqm_q1jmaiR30i_z9HMyfgJCkHlwBYqjtr2dzMOGJaabZzEn3dwI_wDuoYk6X0ISffOwC5oC5GdvMAPmh1fv9jz6aVSYjpBYo39-4XS3RhSFuexKLTUFGq5K6jYyADmyd__xmN6HQkfAhtuC7jHopoQz5VMXpenzGQNSrGSJgmqxsyfSnR2AvwyTbWkuhvpEbmIIHzOmkTIidlXzwou7lbyAn-BLAppaSFwcov_wxT_Kma8xkU7RmUd7xUXKlb3SlDNesE2e9oxCbrn88yYynnfWaxfcP_DoknexXALXqQHsgjFsez8YtsZRtgiV3tiyvvvgdH6pAtOg==&xkcb=SoDr-_M3MPXvRjgMJz0MbzkdCdPP&p=7&fvj=1&vjs=3,Bagshaws LLP,Hybrid remote in Uttoxeter, 1 day ago
23,Health Care Cleaner,https://uk.indeed.com/viewjob?jk=036d9b2c0eda3381&fccid=7691ebb71b24124c&vjs=3,University Hospitals of Derby and Burton NHS...,Lichfield WS13,Today
24,Customer Service Representative,https://uk.indeed.com/company/HB-Trading/jobs/Customer-Service-Representative-b1c8e5c253aed113?fccid=0c20973bc8e48581&vjs=3,Love Leggings,Cannock,Today
25,Warehouse Operative,https://uk.indeed.com/viewjob?jk=8e575b1334c1c965&fccid=e3d041edd75caaf4&vjs=3,DPD Group UK,Stoke-on-Trent,Today
26,Teaching Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0A342Vzwm8bBQPyAAjS-ZOadGMLhA1SmsjqCMhnQBrIfayG2Kz8JMOS5N-l9CEmzOXnqqrAsNVZMnJLS2XatdQhF5c5xkm4JorAiXJ3MFhISodsurRTa0kEmPjbyzzE3eT4WuonxoXcmLuRZweXawJaPNOAx7gSX264RL3dztfhHeq0zrH8ZcZNfmkqa4jhwOunxmoPc8mrwT7DQPz5W5w-fkMvb4ufYFYWLjkjPdI2g6xVoxCVEjV0MMVxOjQVrPNZ3wUjQTNWRj-WR-7KPO3eGGLh6c_MkZLPb3P0VyguqR2KY5dDUnt1ihWBEl2eiZtsZDz9C_m3FbKRMQ0MQebsjmeEQiq_QcpyY36tGb89NptvBUcTZYbnIJy4qSRlWw78c6SbB3ZDyDL_53OJ0m5USXCorIfg77eEJSdeUj_9VLZEJrVRWvtRPYQG8jAqHWn_EAtzonceeoV-L1P8Rbl7h_MLOVq3_DGLFjFwHGpdtdffZj88jvVFqwc2xLkE5Vwq-jT5Wfu0azbdL15X0Heq8xGaveZ3xu-OrAppaMjUCIOVJIWnEYdhJOhw7P0Z7_a-_EZpA3BRHac2na3cYoeLF42EqCxg-JwOGtNFeWPvyIxf2-0JjtsK-HN0oZjf0wcVeELZzJpC7A==&xkcb=SoCf-_M3MPXvRjgMJz0AbzkdCdPP&p=11&fvj=0&vjs=3,Horizon Care and Education Group,Stoke-on-Trent,Today
27,Bathroom / Wetroom Fitter,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CnvnrZV6i1JGX1yqycrBVKxG_QbmFGo1hJvaAPDrdCVZk0mmC2dLQJxQDvv5wQ22illQjqZGIgjSdb-8qnSMBqwJqGDWT7DKN0fh63jiecGA6AAvpuCT3iYB1iZQUw7NMuOBSTSo4RqBx54AVUv6rB9E61IrvG9k-OebtQKc1qX_lx0LY6Tk9mIJSosXK8iahN_4NiysWaw8MDMG_V7J4MBWaqCqKJRBrajEBuISmK9E_Lm40KArLhfZCaCbQ3qYKglxfpUBpCOGLQ4Y6uE_MQLo9ETUhb0yjhr078HTE3-Kt9KmooXOB7B6RCzK16izZ0xkz-Jokmeru7jr3WKMvNIWOrSUAzOCWpC0NJFiUdlRxGcwmHbiXXrBL-lnMbeV_2BoP21JcVDCW2QnIdLwl1Q-9BQILHRwxSxV4z7bqeEhjoPdhwNTR3v3h3Ems09na87DaR4wpv5MnmIZItkCXssk3ujsJouHmQ7hnzmGEbMouU3B6pY748WY5rTBJ6xQ2FU84HXwj-nA==&xkcb=SoAR-_M3MPXvRjgMJz0HbzkdCdPP&p=12&fvj=1&vjs=3,Fdl Contractors,Stafford,Today
28,Screen Printer,https://uk.indeed.com/company/Ceramicraft-Ltd/jobs/Screen-Printer-a97defb837532fda?fccid=a17a594453c7ae85&vjs=3,Ceramicraft Ltd,Newcastle-under-Lyme ST5,Today
29,Health Care Assistant,https://uk.indeed.com/company/The-Homestead-Day-Care/jobs/Healthcare-Assistant-808c821d4db0624b?fccid=7a7df8eb2076f274&vjs=3,The Homestead Day Care,Rugeley WS15, 1 day ago
30,Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0C1NIv8JGMDGrQJtYEeABOuyEYEZ_mMXF1G2Lzhhh1ekdZvny0A2AIAuLNAU5iWNYYirtjTaOOJvzCv4WjSZoehrM2cUKv7aLlP902eXLOPA3nWOjp12FaG1qQNdMjcdEnoGMvVpCBTbjMUmU0JjaSjMd0OWUMpJPPDuPqQpWxwF5Vc2BBQ6aw-5vYR97zkQ1TLLoBtUrKCDr4rtPFGzjJCw982N_eg4eEW_EPyZIRF8njdbp7_OQkTUTdAT92-u915YAKevt-2nRbVUB-eZPpJyU_ZQwM4rc9fzNZTaBftF-Yvad9oi_8B6qKYsHE51i1jw29W03PVxmkcH_R3xe_qi6Z4xeFpu9zmql5Lxlh7HP-zYJAYprshDkfiFknIqxv4Q6u_J8fO7evKFFh4m5lUKVgcK_RyMhhQ0BAJuZChn5cgr5eH2J3c284tOVjx6Kvwco6Prood8viDUTCjXxmqo45u4wRgZyKCqpwjxBiqq8uLsG51raj7nDBI-nioJjI=&xkcb=SoDu-_M3MPXvNaRr6J0LbzkdCdPP&p=0&fvj=1&vjs=3,WORK LYF GROUP LIMITED,Trentham,Today
31,Health Care Assistant,https://uk.indeed.com/company/The-Homestead-Day-Care/jobs/Healthcare-Assistant-808c821d4db0624b?fccid=7a7df8eb2076f274&vjs=3,The Homestead Day Care,Rugeley WS15, 1 day ago
32,Screen Printer,https://uk.indeed.com/company/Ceramicraft-Ltd/jobs/Screen-Printer-a97defb837532fda?fccid=a17a594453c7ae85&vjs=3,Ceramicraft Ltd,Newcastle-under-Lyme ST5,Today
33,Bricklayers Labourer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D5Ik2wXyVLZQBy3-Iytwl3t1WM0fn2iqaFRH9ynFz0nLVLOXywGehOVQHYGZTLxMoE1DRTvdh8ORcFT2dru673Pcjw4d_DDfXIBEdKCRsIb0B1rVIefD7uNvVBgtwiO5I_qvD-elgve3cJBPca-IZgkrYz2e_ZwUDZsHRsYrHU9SJti1zbSg3-rAAKY8Z8WVwau0idq5Lh8LkdYW54PANy_I3ZjiJhKoWohNaKRKqYkq7VdHHdQTf57NqSRxt6yGkd-tVgYqbJPgRtMlTNditNgY-vNT8GOvbnErfKXGDaa-yPSqR1J_46_y-ssWnMbgEOE1gMfEgrR1KeM7OQVaukbQGZYjl4IUdp0ks-jdlLYgsC_P7eCizGDHYTEOQWxogTWHMW7GrDxCfmdxPOKe4Xa3LARdhFo5FxQ-6mnxClzqsvadJv2MNUQxwtPS9GPS_WwlHJ0NKFqEpuT0Yj0N4YBJ-kldHAD4_oja0PC23MNV00cfWIMQ51liU0MRF6y2wiDL1_7cbZoQ==&xkcb=SoBz-_M3MPXvNaRr6J0IbzkdCdPP&p=3&fvj=1&vjs=3,TDB brickwork,Staffordshire, 1 day ago
34,Full Time Food & Beverage Assistants,https://uk.indeed.com/company/Aramark/jobs/Director-of-Food-and-Beverage-7853d549f486804e?fccid=ef670f88bdb8a879&vjs=3,Aramark,Alton ST10,Today
35,Artworker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DukAwDndutArnS8OT3znlJ-TW2KpK_7rZjO0LfXc6UVFKZXauCSFirNkB8yRJPpCz89Ntg28ycMkocxtZEH0RzYSKg908Gh8Zd6AgH0GrfB-wEGtZR9dVJkW_Prsp6eCiLQVfVQEIjJfHlcDtaX8TQyO_zQJEiIyw-hq562OnRS_iCPm1aUPAGwjD2W9iSOLnMEIFfclpBvkfQvUprw0jkbQ_5AKJjFl9QWMLa1BixF5oZZkv7B6GxJEpRq5rE9nWhK2DHUdY2qcnHnt49sQm3yhATj8An1fAv13WTzPEa6mmyj7kUukIYF7vUtZhGF1xmwyltUfvBKlYaVx4ctgOUlXh7VrbcDNbs7wfgqfUr41sRefBu_1emQC-ZjJ3sm7pwKDrHERvFv1dNWtD609Lq_N-PGiiMR2Fy7k6ELcYuZxbIvxUEDiKvJIwzj7C0efFOv8QkwPR6evnhq42xRtLGBGQZzMFoFFzcXxFM30gcGl1-26T_SI07&xkcb=SoBJ-_M3MPXvNaRr6J0ObzkdCdPP&p=5&fvj=1&vjs=3,Reliance Medical,Stoke-on-Trent ST7, 1 day ago
36,Accounts Payable Assistant,https://uk.indeed.com/viewjob?jk=885c3299031e08a7&fccid=e642824259f49f93&vjs=3,EU Automation,Hybrid remote in Stafford ST18,Today
37,Counter Assistant,https://uk.indeed.com/company/Shukers-farm-shop/jobs/Counter-Assistant-5329fc0010f684e6?fccid=8d8b423e121c0af6&vjs=3,Shukers farm shop,Stoke-on-Trent ST3, 1 day ago
38,Packer Noons,https://uk.indeed.com/company/PB-Recruitment-&-Training-LTd/jobs/Packer-6a3beb937a454ab6?fccid=d2f9f269b38dfc98&vjs=3,PB Recruitment & Training Ltd,Newcastle-under-Lyme,Today
39,Cash in Transit Driver,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DJF8v2Kyg8lPLRKO1nDoRFIMWr6G-6kdoUGNCJrNTQ1woqqHE5zeWbVSCzBxEiBuo-f5xAZiWj3ZeLZ8aJNKjKEQwfvlHCPkJ12CHnITlnD-HEVJGw5F7VIMXnCfFXsePqn2NnrvN9KLMS-Ctr1LI0tTQVYqgSivIj6HC3VDm70JoTKV_vnIJ3zwOeQUDG29I-KqID03MDuH-g-6kipg--GemkXFEON_YMmxpJYXtzawW6SBhFd1WpJaup7N7eUkgHrrN12wH0Y1fy9CJXjgka42zkAzFboAUoJvd-I9SCjC-qkJpaoEq5ZQNe90_hDIx1IdaeFdO1A_EfUTeWt2FMNOiGA__7OVunTEZenowI_AJCD5sZZbM9sc5dmuntMLmVrwWGBwVhJDYd1avzW8WxP6Y9KWM3u6vtmpqkPYHC99R_NYoCZ0F0rMcxU1vlGAnYg5P1WUjKbOgSBwuUy4pE0HZza3rvA_0nJaRKS9jdgJ-o16tej0GnqmvtrBQVPXAuk4HHbYXQkA==&xkcb=SoA9-_M3MPXvNaRr6J0CbzkdCdPP&p=9&fvj=1&vjs=3,Security Plus + Ltd,Burton-On-Trent+2 locations,Today
40,Head of Reception,"https://uk.indeed.com/company/Alpine-Club,-Schladming/jobs/Receptionist-56d8ce561cd82e8c?fccid=eb2be9a98add7db5&vjs=3",Pine Lake Resort,Burton-On-Trent DE13,Today
41,Multi Drop Driver Nights,https://uk.indeed.com/viewjob?jk=5b5ab36e0f5164ae&fccid=8b1ca0741a06b82a&vjs=3,Bidfood,Cannock WS11, 1 day ago
42,Youth Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CP6DL8d-neoIgPO_Xa4hy68tZc-vdHSKOe-fZB7uCYUb180p0i9jPdyBP0X255nYyqp8tMIjHK4Yine8qLZUtcaZUZf8qXIGfMhcXFewEv7I-mQ24xqIAs1wiW5IaQFbNXfCsz1Fv4uUxKr2I1wobFwHUhCsdR0f3N-D533WV89pG9i9ffBMTnPz3m5mVHvdV6uF-lxcK_aGHR8yKjqLpBL5W3TmXX44AG0ti-7uQn9FPHzul2DCy4hao3qGA_I58gJfXXbIL-xVeO3sC4jfzzq0GjgiQ9n4AM1Vcm_RRGJ0WzXLaKlbA1htPd3bXxciGSJWJEO_Sjde6fRI1Cg1K7AyUzyPOAAUL4C9bStBapM3X6dnIEciY2E6Ecj9k2hl6EW0-78s5mPWujKmJRfEkGDTbVBc3_xf-nJiB3Zajj7gmy8gBs41dpK4OSW1IGeElmhsvZ4txtH5l4ZqP_ECaau1c0yFy8qZygKTCLAjmW0vm4G-Q-Hu8tRLoI48Cv7YPoTfYrKUk8hQ==&xkcb=SoCa-_M3MPXvNaRr6J0HbzkdCdPP&p=12&fvj=1&vjs=3,PC Jobs,Stafford+3 locations, 1 day ago
43,Team Member - Starbucks,https://uk.indeed.com/viewjob?jk=5138e4a3493727ac&fccid=fbd719e4a3f43ae8&vjs=3,SSP,Stafford ST16,Today
44,Assistant Buyer,https://uk.indeed.com/company/TotalKare-HDWS-Ltd/jobs/Assistant-Buyer-21400c24ad0881b6?fccid=4642abfa63c41008&vjs=3,Totalkare Ltd,Kingswinford, 1 day ago
