,job_title,job_link,company,location,date_posted
37,Neighbourhood Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AE6r8UI7JY7CtI_PxWiDFd4Ji1yROTSp0pLR1iCxwbUUuFJNXHdMqC0wLOWADemDk2I7xRtFvFV51E2jlwebx5TSRxyP1_Cyv8GEsXmhLNzP2aVMpkFGWv0mjiCKPHeBgDopmp6KyNRcvTBnE-ZWHqOg2YzdwnrpcYv335xOlfhZZsjkaTB6fbtbmohhM4r_sL20nDZazCGUYQSxX27lMJtWSsFAGyndayJM_uLc9_9kZZgEGlJUt97ESoqKPLIIQRTkcIhroFUrK46JTR1dO1IeUdv8EnbjOKe8j6JtsYLzsAO8t3qi2kwqes16-iUQ3iPazjS6D9djZkH02Wxoc8GBlaIlQvHjn1kcK12VhgqVbzJ6Pp7brJMaJ7oGeXViHj0qiCF8JXtfSr97r4X5zDAnrfj4KpQQweBJqb31lRb8cxYf282VRtk8m7P2Fu32KFhPLJoZanAISd7AX3ISGv8hKyYhLZjRn-oLu2eiaQQA==&xkcb=SoAV-_M3MPXGKtxuXp0MbzkdCdPP&p=7&fvj=0&vjs=3,Joshua Robert Recruitment Ltd,Remote in Shrewsbury, 1 day ago
38,Healthcare Support Worker,https://uk.indeed.com/viewjob?jk=5b07b29de5dafe93&fccid=7691ebb71b24124c&vjs=3,Midlands Partnership University NHS Foundation...,Shrewsbury SY3,Today
39,Domestic Abuse Support Worker – Male Applicants Only,https://uk.indeed.com/viewjob?jk=1e50829c03f41d9f&fccid=c089b684fb72ef0b&vjs=3,Connexus,Shrewsbury SY2,Just posted
40,Bricklayers Labourer,https://uk.indeed.com/company/James-hunt-builders-ltd/jobs/Brick-Mason-01bb0a042b6bc4de?fccid=c28fca95af2811cf&vjs=3,James hunt building services ltd,Shrewsbury, 1 day ago
41,Workshop Controller,https://uk.indeed.com/viewjob?jk=f10d0155e602a262&fccid=2b12d3e51a3ab214&vjs=3,Inchcape,Telford,Today
42,Domestic Abuse Support Worker – Women Applicants Only,https://uk.indeed.com/viewjob?jk=9f84b4e13a79ab87&fccid=c089b684fb72ef0b&vjs=3,Connexus,Whitchurch SY13,Just posted
43,Part Time - Children's Residential Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BzY-H0M3xJujRijrUAvHbanyMNzL-uNWpAbQAthF0XpEOQyRoIEDxGKPhauWWi-WymUcfmT1e1x7sV6TPaGTUDY4dL1RbvqomySPtCoLMDW0-bmHIqOm0ifyzIOSFmjnZ9cZFr1TMzF7O9Gy3gl3n9_ePtmIx2stkpmNnW64wo7_KstNThESoMqp7GaGA6vvZwc5EYR1fCl2F7WJiJ5hSJ5mh8Bq2rCM9iGLk5KbXDpwV4jfPSbc4Ma7w9baudDk5b_ohgTkH2T60iXROaFu2vR9_8HZKEXLfGUFIldkuuED-f4p9e_G3NtQv-u5y0ckNcxXuuibdWADlYx43X9gPwO0GQ_4KfKCWIEsxHRICaM9Y8N0YnSx2ktoGGqF_NXBDd_3pi7F1FsqdjibUTzPhfJYZIuPZ1e8QBwLvLL_awPEghdhaEIbt-J3pr0ABsXHnOCKiO0EofqAiKyxpA-sttYA6wSTBr51ns3hAUH5iCrV47SE29cT4UU-iQGKIuhoJ7TKNHx262RZIkVWPAWkgbL0TnlBiScmlIkw97NLg8ng==&xkcb=SoBb-_M3MPXGKtxuXp0GbzkdCdPP&p=13&fvj=1&vjs=3,Physis Care,Whitchurch,Hiring ongoing
44,Higher Level Teaching Assistant (HLTA),https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D10ZcEV_vBxG5p95crueSmPrInWIgcwz3AYKV5ZgQh3fuZWacWIZCEN1GPV4XXAzlZxHONGkqEJ-NkwSiWnoGWnvqjhuRuJy6aik2yoDkSa7SNVIpZA18FK3VR_MWD8GKTK9PSSiO67IRiG1ANIdch8HUsgnRuuozNhIeEnhyAkgbtdDlwhvnhhWf8ztK09HZKwuEdkw0VVp39E1Dfzxu_-eqwK6a8gZUmMSNBpkZJdh_sAOyw7wLGySXXu256bX_kmKibehplD9G8PeIA5bPyLykb1T0S0rmwpQeDtJSlUm2yvJ5zH3mMRLnnPBLmStSiz-xncC5yzZmNgenEp4udc0K6z1gdXAXxaE7GDn8zMHvLlddLQvWDPFH-ToL2YbAkMyu668KkJJqxMQVXoeHbsBP-P73K0ENMQzsKWsHgdyRENSKuJS35CcitXQDKMfU4v-JE-mphnV0IqzfigHmbnMDXSrxIu1uqjdfz-i-rYIpMk5vCa0aJwOwWCCSbx9ET0ezjcDl5DthYWaQn2k8zicT-QgF6Yssm3bkyYrESPw==&xkcb=SoDG-_M3MPXGKtxuXp0FbzkdCdPP&p=14&fvj=1&vjs=3,New Reflexions,Shrewsbury,Today
45,Nursery Assistant (Relief),https://uk.indeed.com/viewjob?jk=083845def55051f5&fccid=64bd20e246b58000&vjs=3,Busy Bees,Shrewsbury SY2, 1 day ago
46,Guest Service Assistant,https://uk.indeed.com/viewjob?jk=a6f4f21a2194a828&fccid=62a77ef3071afff3&vjs=3,Holiday Inn Express Shrewsbury,Shrewsbury, 1 day ago
47,Grounds Maintenance Operative,https://uk.indeed.com/viewjob?jk=b1515397fc1244c4&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Shrewsbury SY1, 1 day ago
48,HR Advisor / Officer,https://uk.indeed.com/viewjob?jk=3a08a98342eec44e&fccid=4ba9707455cf5670&vjs=3,The Wildlife Trusts,Shrewsbury SY2,Just posted
49,Neighbourhood Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AE6r8UI7JY7CtI_PxWiDFd4Ji1yROTSp0pLR1iCxwbUUuFJNXHdMqC0wLOWADemDk2I7xRtFvFV51E2jlwebx5TSRxyP1_Cyv8GEsXmhLNzP2aVMpkFGWv0mjiCKPHeBgDopmp6KyNRcvTBnE-ZWHqOg2YzdwnrpcYv335xOlfhRjl4fm4bPo4RPIu7nlnnHRWyOmB-fZaR2q7b0HFZrgrDIPmqCgSkJ3Be7lSfz9A75d0SjRhRSS8JU4_XEv8HaD1GQdMGFt1djUNmG6rDox_ihyDTs1XnBdmfbhhhsC9VCldmxxxx9iqcijXuEIgHPW_wjIP6j5JI2ujKiNk2OQYork_TnTGXaNa9D1vxuwio7Q3WVaOUHwUS4MszmNWBnB9x_iAto88FStH3T0F41gYJJkwuEfmxnB5V6lmntkMIZVnpwlBYqKxlpt414ECHfNca71T6SktDkjAjjUsMD39EN6czrS9XGRj0FywKJOE6Q==&xkcb=SoB--_M3MPXFhtwHIh0PbzkdCdPP&p=4&fvj=0&vjs=3,Joshua Robert Recruitment Ltd,Remote in Shrewsbury, 1 day ago
50,Service Assistant,https://uk.indeed.com/viewjob?jk=fa0532b69cba1a49&fccid=bad564d8ce491bef&vjs=3,British Red Cross,Shrewsbury SY1,Today
51,Claims Handler,https://uk.indeed.com/company/Towergate-Health-and-Protection/jobs/Claims-Processor-a37ea0770803857e?fccid=272e5b87e7f222c4&vjs=3,The Ardonagh Group,Hybrid remote in Telford TF3,Today
52,Higher Level Teaching Assistant (HLTA),https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D10ZcEV_vBxG5p95crueSmPrInWIgcwz3AYKV5ZgQh3fuZWacWIZCEN1GPV4XXAzlZxHONGkqEJ-NkwSiWnoGWnvqjhuRuJy6aik2yoDkSa7SNVIpZA18FK3VR_MWD8GKTK9PSSiO67IRiG1ANIdch8HUsgnRuuozNhIeEnhyAkgbtdDlwhvnhXwcNsxrhu9VWsQSVrfIN4hToMQWjoJePpnj7bxsBxpUI6EfUTA1hzEroUImCPSmGU1kRQxnP9xWWfT6Isv3ADtaWvhz3KyjW0MK5n2BeRNme7h3TietvrfaITK7gnLZh6N6wL0PUuOVZdhfAFsKDw-_O3ArmVpoiByPuz62enpGedwP_Wq_nsdsX1IBa9-IF4ADehPzbTMK2Kvq37fTdEZkygEfm5RU5Y_Mu8PGsDFoe9kfzdNRu-0qOu4qlJ94idNqe6LR1IdO0x98OjCUQybAv0SdrOlserJFdcJFf7KM1neWgTh9ARO2n3KkwlgsCEJUU6gZdKKIWSsY2l0qJIX4i1y2ATRrNWK7o3ht2BTKvD4z8sFppJg==&xkcb=SoDj-_M3MPXFhtwHIh0MbzkdCdPP&p=7&fvj=1&vjs=3,New Reflexions,Shrewsbury,Today
53,Driver- 6 Month Fixed Term,https://uk.indeed.com/company/Severn-Hospice/jobs/Driver-a8065a3e3c4cf727?fccid=d68579b9ae7ab3b9&vjs=3,Severn Hospice,Shrewsbury, 1 day ago
54,Pizzaioli / Junior Kitchen Assistant,https://uk.indeed.com/company/sourCed-Pizza/jobs/Kitchen-Assistant-3609eeeecdfacc2e?fccid=90f764a9fcbf6370&vjs=3,sourCed Pizza,Ludlow SY8,Just posted
55,Stock Administrator,https://uk.indeed.com/viewjob?jk=67d545734b334919&fccid=0f9c3715652e085a&vjs=3,Kuehne+Nagel,Shropshire,Today
56,Part Time - Children's Residential Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BzY-H0M3xJujRijrUAvHbanyMNzL-uNWpAbQAthF0XpEOQyRoIEDxGKPhauWWi-WymUcfmT1e1x7sV6TPaGTUDY4dL1RbvqomySPtCoLMDW0-bmHIqOm0ifyzIOSFmjnZ9cZFr1TMzF7O9Gy3gl3n9_ePtmIx2stkpmNnW64wo7_KstNThESoMf5YZkt4ky3K9DYvWkzNTuivHTUWZofUpzSKmqq3btM08p0nH7ao_pvIrYIvNklL_wpa7K8Vze-mw_jtpC9KSvWw9aXp9QFw-wzHwxjeI-RJBslHsdrYZ8HQQL__dneSV9aodJMhzlzj_XXEN1zmEfTzuKFK0LjB6rg8xO2LHvEMB4hGoPZqvNgvp9zX5wEZpAVMMjbraQoVbEotkYgySeTfsrVW1Pce6RKwl0dK-2VrrsBt3wfxpqcCBcw3EfX9qELfvj1Q8WJDOTYwtb-iSv0jaWdReqAUq-zZpqpPNPPysMJuKJ8HBJ6gi1Wt95ClP4F0MziMvDhuYnon-WqWx-BwWFFZ7y09aiQRzg_Zk6rXuete-Yp8_FA==&xkcb=SoCX-_M3MPXFhtwHIh0AbzkdCdPP&p=11&fvj=1&vjs=3,Physis Care,Whitchurch,Hiring ongoing
57,Leisure Duty Officer,https://uk.indeed.com/viewjob?jk=dcb36ada9eb5e6d4&fccid=2b7983d6b65c6b71&vjs=3,Mitie,Telford TF1, 1 day ago
58,Customer Service Advisor (Part-time),https://uk.indeed.com/company/Vivactive/jobs/Customer-Service-Representative-96186013f7a6923d?fccid=b7aec4b7542b755b&vjs=3,Vivactive,Telford,Today
59,Cleaner,https://uk.indeed.com/viewjob?jk=178fc01810530548&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Shrewsbury SY4+1 location,Just posted
60,Customer Service Advisor (Part-time),https://uk.indeed.com/company/Vivactive/jobs/Customer-Service-Representative-96186013f7a6923d?fccid=b7aec4b7542b755b&vjs=3,Vivactive,Telford,Today
61,HR Advisor / Officer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Aw1ya_t9pZYLKr_ArzkpbJyoOJ8rRWwgTWsEsBNoniFl4fcKUVDE5TljKpekY2muQK2V4nRKbTV7iqem1jcDIk3608BhoI9l2uLRd4JYa6QfX1sra4_Z729qztiyUCggfr-KppxqFn-3pCTsf-dREXSVtMw0p5njaZqDlQPDREmiOoyT1skVJdTViXWPp1dt1GEgcXBNDkTF3hhFEhTS2dIVjca4KAy-wtLiL4ywVIMWof-gBD8YwG5lNzyTItyPv30bvHTa0dvI4Sa7cSJiZe-OxFgcTjnUqBdm3qZ0eDLyKOYYlaK0SZPq_36XX-yOcM0gvCQmrIW5ywZk2KAVOfg36sfOHbFO7OLKFHb89S9s2w0f4KeVIxEvs80ZjGMoxcPWaH8W-oUZgtd4do5H3f87OF52cyCl8UJoOqejq1Fomjk55UDp9j8DsjzvkfzQZF6CjSzCqAjQ9cgLCvaZ3Om1GfBlq0QRiiA0eQPk5OCoz1iGgCgM2eiY1pu_5Mjq_htUQZev0JSMg2VS55Dlglv8JdKX5oH9HYsUhgGj1h8h9zKVWW_3TmzQQcpYHmlxjmxbKdYM0Fqha_RytsdnkpfBgdSMyrX7DMV9QFZ6AmgbtmBx2KlZdDuy7bxvpp81qvYyo-aOTH_6b5jFZ2xgq_YTxlD1MJ6XEDA8IBY7GcAgNvRf4ajDbDkmr6hjScjXoooHxKLLOrmanHvnQ7jk49XdhIMOrblj8=&xkcb=SoCT-_M3MPXFaARuQJ0KbzkdCdPP&p=1&fvj=0&vjs=3,networx,Shrewsbury,Today
62,Greggs Supervisor - Church Stretton,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CPSOaxAJjbA09CGNCUE6lWLZYZJEdGTzKb6hfqcBEUv4P_jqgSq7vbrWzEP1WAgji6VudjqdehzoyjbeM2zOwMBpCXaczVLFU12pMCPOvz2qOJ6mstMX70M-RfW1hyHujgStt8ajzW6f_Qus269sl4MK-erCJn1VUoe4J6pbBKCqgH01I3uLOYYFcCKr6qa_L_gqcaoYDqRlWCJBxAF92_ufC1S7fHkFLBj6TiTTXLSXYKkfJ0TepwhwB5xLFZbTzGJap8Q-T5xEZnoFXiGMRBvNon3GVzg8KmuGGrsZ1lvKOBoTY7hSNVIt_rh7f-TwhopXSZQwj3n5Q2pGvdf6uCwjXD8gM5QLdfw4LkKT8az5iTSi0KOqJXbVy_cJi-hLcqf_pMhSXyIpGeiC8HIK-nv9b8VIMH2EvGSDZMt3SKCtAUOKhWSGhSJUNYmY4Q0DAyT1CUsDAi9YY3s_4ixo32x6FRx0deOElJ6h8736176DXdlMHj9HOl1ZcxbZKmE6SweimdF8kwaGfFxX28oiMBPvHB9WKJPq0=&xkcb=SoAO-_M3MPXFaARuQJ0JbzkdCdPP&p=2&fvj=1&vjs=3,Applegreen UK (Petrogas Group UK Ltd),Church Stretton SY6,Today
63,Reporting Specialist,https://uk.indeed.com/viewjob?jk=7cb7daaa93de2f0f&fccid=c6eaff9e7b14e16f&vjs=3,Telford College,Telford, 1 day ago
64,Customer Service Assistant,https://uk.indeed.com/viewjob?jk=b01b09c13bf2472f&fccid=83c54f107901e1a9&vjs=3,Midcounties Co-operative,Shrewsbury SY2+1 location,Today
65,Waiter,https://uk.indeed.com/viewjob?jk=981c4e291e0fadbf&fccid=6690477579aff564&vjs=3,ASK Italian,Shrewsbury SY1, 1 day ago
66,Head of IT Transformation,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0C8cmohxD4QvGw19qfQJv4oNbJTlJB68ixuZD4agc2o6BIab4B6iXqPqXZXZRhFX54YBq7FXivobTHFlwWwx3o61yaamj90duingvVwFm2JTe37D53FMnuZmSxkPuWs2EySd-NQl6HuW7yuGLLQQrhscH3fcNe5tZWfxZ2HUp8uUkRi3fL0532UMP2rlkL8atjoUddIqe8wGkHqHiis1irlUGgAnT9uB0kTijZgUnAL1rSQ51hpfYuzSejzwSKyUmIOxXQukfD-RbL1RY4X07_amRs0nJrAHKbHfZdTMOnWCVdhaEQ36eBjFa10iOBZyOMvdD_ueAlft4WfGydHURU7lpr0dWZQIXWftZtp_ceAxqM4Ol9Chr1P99JrpYiH5ccKU9Mratd3fF80tscCEl3efS_i7vwuXwJaEjlSBDKqvWzo0tZGX_-vDV8tivHJjj4lOcmXRhAcWDYyU0gEoEwtUbThitMZ9B9qupF1izIs-44xZ_n798xDrDiBI9eCVBrm-Z96v2YFtA==&xkcb=SoAd-_M3MPXFaARuQJ0NbzkdCdPP&p=6&fvj=1&vjs=3,Upstream Solutions Group Limited,Telford, 1 day ago
67,Residential Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D10ZcEV_vBxG5p95crueSmPrInWIgcwz3AYKV5ZgQh3fuZWacWIZCEN1GPV4XXAzlZxHONGkqEJxcjlCQqip5kRKLWVxnjNR6zw7HZxZKO_OM9ne1Nqs_-uCtbR7UjD_gFc8VOW046EuilE2Hhntko7w39e2xSfpWTbNYVnO64cHlgQcEt2LTaiD7F5ZzAICjj4rmx3P9G3dyuFBxxbqWR1Jlohmo1Fi20cmS-BsvxMHYTFX4xNTMXIqsih5XuBr0cA-L6shJu4ucdi-lquigftTx2BTc6Zfle25I24RKxoxiya26-KQSUvRnvZYtJc6Xk2fY15y64Au2cyKzMklMyK6VJ8-G-vMT1CnRIhATIeusqrArEjJ_XxKB-OxWuvVUZLZ5bn-7tBofW6KIjWcbR4OQOGlzS5PYBwLFg2KXlZGN4L5YgTrkSdQID1CqSool69Y1zqMPpnWpdk4lb5EUR0vck7m-C7I6ckSYYT1IvJbJme_To4UhA5yBQPvUpwUVY4eMbRGrlrB-yhU0vrx4i&xkcb=SoCp-_M3MPXFaARuQJ0MbzkdCdPP&p=7&fvj=1&vjs=3,New Reflexions,Shrewsbury+5 locations,Today
68,Support worker,https://uk.indeed.com/viewjob?jk=c76fe08caec126da&fccid=917166a5ed733388&vjs=3,GreenSquareAccord,Telford TF2, 1 day ago
69,Pharmacy Dispenser - Shrewsbury Extra,https://uk.indeed.com/viewjob?jk=2e396492daf4cf22&fccid=e7de5238ae83770d&vjs=3,Tesco,Shrewsbury SY1, 1 day ago
70,Manufacturing Supervisor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D2rYH4q-SXdzb04JQdFiHRreP1ZGtRaHKQgM0wz7q9cyFvl6yEQfQOUJYgSFoW7J-1VVw7C3sfNc-urF_XiFjcySeAD3skyKUnmJsq9KN1oxOqeQiydkghiH8XzvNAsjQiT9UPGsHQlz-2S4Enfhi7acw6fM2CywwR7LNxXfU-Xf0j-PjSp_dpRY7ZxMNaqmku_Y0IQp-5KqkW9MjTM6nvfeQTkXRDuPzsMMgdxas7T1eYOujl7omtMkGIeIHsiDkyDZafini6wrDCC1SeluVRYfSKlUTbf_y76Xh-dcq-osFifLmT1P8U0x_x5-WGbgsiLTJaPGYc_cvAK25d-QN8Dc1Ck5A6zGUfJSjz1YWPiXBrok5PyD7I319UCKxY_MBlOKjgkZ78wDyKlAWJfMYAnfWTBaBRlQjAOGlU4QN-8Ori9cY6TToWm-8QAs0WL5SYSIaovj8YYad8ZGg-KNi6IzmloDi_3rMCVHlYGMxmrGdpMG9rrUw8rJfGCY342fhEfe4jpyLmEg==&xkcb=SoBp-_M3MPXFaARuQJ0BbzkdCdPP&p=10&fvj=1&vjs=3,Hariley Solutions,Telford,Today
71,Mental Health Support Worker - Days,https://uk.indeed.com/company/Pro-Locums-24/jobs/Support-Worker-36c589634de01410?fccid=4726a5bdc052a05c&vjs=3,Pro Locums 24,Shrewsbury,Today
72,Senior Residential Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D10ZcEV_vBxG5p95crueSmPrInWIgcwz3AYKV5ZgQh3fuZWacWIZCEN1GPV4XXAzlZxHONGkqEJ7pEYP8dA0gG3sq7IR5uF51sq0pheaSDT9q0HafHKS0c08js1h8OPH0QJiSFmDbFpVxUbTukp6Kdb-EolfGxwQFXSdmDVURt_qX51X3KXI8B6KBaLb0v7CuzQE7U7OtkD8cdvtJIuIxyZunwbsDDVvYzR2mhm4HVFvadYmMg6PSMzbuMptSFdl7NXihmlzcm10z_C6f4m5bKMkTe9dwKQo6pdf6JM1hnMDbulVrhkb2zmtLRB5D0j5S7ZeuzM9gEAW42PGWj9fZxsLf4IFrMw7mi49RTLkUI6ibrF-3hOroBMjvj3XtftGIU8wVtCZvi9fwAPzLCWJ4YSvp_KDahMREyKXakV9uvuhV5x7u0eoYggGs098T9tZwGi45-mVED2hW4Bql_1vwB-yNImamULTkDoV5Ox5NkEo-Oa0unSmR-cVzBhnACgUnI6PBEGA7n0VQYnxB595cuJ4UJwOwmAT0=&xkcb=SoBT-_M3MPXFaARuQJ0HbzkdCdPP&p=12&fvj=1&vjs=3,New Reflexions,Shrewsbury,Today
73,Bricklayers Labourer,https://uk.indeed.com/company/James-hunt-builders-ltd/jobs/Brick-Mason-01bb0a042b6bc4de?fccid=c28fca95af2811cf&vjs=3,James hunt building services ltd,Shrewsbury, 1 day ago
74,Night Shift Leader,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0A75YVKZpln4_2gcE6i7QlsOLXoI9Dq61mlm0oem6EuxMHdOpnG7R2muJb1TdmcD_DonAq8K-94VV00eUloQCzpw-_AnIaErtON76FA86Z5hjrWNVmaHmFLQMg-vpZDwUjS7hIi7Oji2VCllLqNveMLUfn4Qpi45mZBZ_JL2w5x8JPu4UnQFT6yoAhTvgGstQGVtkojilley_Q0Xwb_3H7pzkBs49wUGe3qyzDKZPozMm9gOFfeGo-YoFSAghx9yPoOE_kZLWhSEggw88z7YMJ1mTnxL_7B5Ix4KfewuDusYMofjOw8qtw_5E5kODezMLtxuukgMbw0VnRAh9_1MXEc0kiOcADXi87MRC-wqY6cRNiXE9Aq_k8G-WTcGiL1_aTHzuw_KA2aK_MdlwCsAbrYxpGhI3QmmB0b2mOvbX9QrU7KqwKv4NWXKBubJmXnqCPsHZtgSTPTsTC_Miipi7z49OPvEV1KIEw4d6QdXTsi5itNwW8tJiLmIWI9tmRVsq4=&xkcb=SoB6-_M3MPXFaARuQJ0FbzkdCdPP&p=14&fvj=1&vjs=3,National Recruitment Centre - gap personnel,Ellesmere,Today
75,Pharmacy Dispenser - Shrewsbury Extra,https://uk.indeed.com/viewjob?jk=2e396492daf4cf22&fccid=e7de5238ae83770d&vjs=3,Tesco,Shrewsbury SY1, 1 day ago
76,Mental Health Support Worker - Days,https://uk.indeed.com/company/Pro-Locums-24/jobs/Support-Worker-36c589634de01410?fccid=4726a5bdc052a05c&vjs=3,Pro Locums 24,Shrewsbury,Today
77,Bricklayers Labourer,https://uk.indeed.com/company/James-hunt-builders-ltd/jobs/Brick-Mason-01bb0a042b6bc4de?fccid=c28fca95af2811cf&vjs=3,James hunt building services ltd,Shrewsbury, 1 day ago
78,Warehouse Operative,https://uk.indeed.com/company/Hariley-Solutions/jobs/Warehouse-Worker-2d65da6af6ec74d7?fccid=718e55146ebe89f5&vjs=3,Hariley Solutions,Shrewsbury, 1 day ago
79,Welder - Fabricator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AqPxBPMWfiYh1-LnewUMGJE3S3srZ3HX3h9eFViW96kweww1QRCWbOlQnxDZttppPofXT3yDR2MzQh_0lq8-K8Nx8DFv1ABbh5_zWpDwlfzHSdNTDHmJgQztSI2m_BN-wMbZOquru_6iABVWeiq8PDra7MIuDyyVTPzhVep4NGCdabWqb779ikH93NwYnjq4XTaL_1sUPgiN-LJV1xZElBZ2V4TufeZlCb4R5UbhGpUHg4wk4CEh79hshwpdh4ydG_0Rwa8fa8RJfrZRx3BVyxNiNCEwiVzC_CzK2-H-dzY8NKE5kU8Q2Sa0eYBw8PcYY8HfrysmuVTtT_FgUScakEGxubr8WRdBz9BOMaVglY7QKY55wGSIv5jx47yUs5YrE0JwIg4GmNC5K_fcUhsWR0aIDEB6_wkCDvUcY3TNqGp2KmmVzDpcIXrdC3ZsHRVD0unRhbc9U3fWEs_0WukAyusVcUwQJSWlIo0pCqYybQpP5btImJdJDPcLFrM8doe00p75_BK3WoH2Q7oONv6589hbTBdMj_ngFbfBNlz0pd9WkAXhgbG6R3eXXWTDfs0ijUrrqjtqT2p3Cz1KZKv-wEUcLsj-BgpahfFRoZXMp54cSnSF28KGc6xHZWD23qmxisfAcFrhaVxBSPhRGDUcm6AvU7Nn1IY47B2Ci2fTUpodo6m17FAsZzKLb1mbtXQ6mkUWAlE9SoNgb5TxWugOSc32wqocb36e36Mt0_sUHv5RkSDda1iu24L-m2WZZEsWxUkembK_ye7pRiDkqRdFDbx6TTX0B0WzuGqtDIhiIDqJbf297KdPpSBzJhXylY_yGBuvS5NmdByw==&xkcb=SoBP-_M3MPXFJ9SnWZ0PbzkdCdPP&p=4&fvj=0&vjs=3,Babcock International,Shrewsbury SY4, 1 day ago
80,Workshop Controller,https://uk.indeed.com/viewjob?jk=f10d0155e602a262&fccid=2b12d3e51a3ab214&vjs=3,Inchcape,Telford,Today
81,Electrical Fitter,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D2rYH4q-SXdzb04JQdFiHRreP1ZGtRaHKQgM0wz7q9cyFvl6yEQfQOM6TYtSDUo-bzhBZbfeSnuizwiPYIuZGgNDog7NPTrgB1BWFqBQJcEp067YLJcCb_lhpLtPWWDDGq940ni8p_8KzJNz9XKjdy-KrP7hNCXXO5WNdEtwIb7bagUyyEsWSdIjArVcEuoTQ2y9d5WdYmMILp5p5H4GQHROrUJzKZBkoiiNfwDgjhO5UNpA-rQYmrHl0-Q2UHqsxo2rHACpbmKSAehHmhipZECncd1FjmG0wv7B9zZ7jwW2LgfDAMangOHk5uabg60MqPUTnfH-JXpmutKCnA-X31YZCO-JYR5aSN3VLPXhh61G1y-sY2ZvLc6cQcKMnvjMW9OJ-2gNX_0gtxRq56JlwtDUf-PnCrFxKWFqBTK7Hx6i2jPNJknmRe-murtHMVIfe_V9txEgLSHAZUZhNjm4Hatb2BEYRsFZnEPTQHOozp8tbBCtdCMs6oUz9JxAyh_ks=&xkcb=SoBm-_M3MPXFJ9SnWZ0NbzkdCdPP&p=6&fvj=1&vjs=3,Hariley Solutions,Telford,Today
82,Operations Team Leader - Oswestry,https://uk.indeed.com/viewjob?jk=7132cca94e74d2da&fccid=19668f4c62648b93&vjs=3,Arla Foods,Shropshire,Today
83,Motor Trade Service Advisor Aftersales Advisor,https://uk.indeed.com/company/AUTO-ELITE-NETWORK/jobs/Service-Advisor-84f6ebfb7ca46845?fccid=f7c09c5063401c4a&vjs=3,AUTO ELITE NETWORK,Shrewsbury,Today
84,Customer Service Advisor,https://uk.indeed.com/company/AMP-Clean-Energy/jobs/Customer-Service-Representative-1fb4f45302bf1e46?fccid=5ceeac9d2044465b&vjs=3,AMP Clean Energy,Telford,Today
85,Property Administrator,https://uk.indeed.com/company/ONE-PROPERTY-RECRUITMENT-LTD/jobs/Property-Administrator-b74a53a2e94137d8?fccid=ddec48ceeb9199ca&vjs=3,ONE PROPERTY RECRUITMENT LTD,Shrewsbury,Today
86,Housekeeping Team Leader,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AACI6XzrLeA6dPCP2OBpd-gQ5r5a3y3u08KqWDtyeF4rfH9kVwDrfelfGJGv5z74Dn2MFSXm_xI0fTitTTiQ-b8qh-mkXK7LZWmLFK5w9uWojjanv_S9B6AX8zuJmp4wuAPBSvku5eNd4cX276kyrZiOBjyHA3B9MdlM1VA8FxFp246UQxcrFYBJ4qbiK5BgupOa2btIcRxWgIWpIJjYLxXVs9qL3Kf8L7hL82xLhvnvzEhofjPMsJCfrU7xMZFAert7R8u4m7f43eMSNg5ZvWguiFhI146qiIMHBK-qXD0dvZSGmCG2OqCv2gjlJJKn_-VGySjCIxdjEbLAD80PhyF8cIUFQg5KfO4ZTPT5_yeD8mtOXIKSbaZE8CPdfgIf4TP96RDoZrGjzWAFqsFHddBn_iZPUOQHggxcbHinCgS3uVB6diuwcQsYS-v39IuUlLNqbOG7J5r5qANdq0sXvZwkNJSXLtAA_u1OtuMRAb8qYq6g2VA_EbT-_52DF4GV6P2zpk0E3Y0kfgl7ZjZpHNrDEU7lty4Ns=&xkcb=SoCm-_M3MPXFJ9SnWZ0AbzkdCdPP&p=11&fvj=1&vjs=3,The Westgrove Group,Telford TF3,Today
