,job_title,job_link,company,location,date_posted
21,Self Employed Dog Groomer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CHpSnjIPxMtekS58WZl5Olhjo2iWL5RjE_Boe0ccr3FjuSN5HuK1xrKX9BH_77l2qgxD3p6J4cSfcDVznPTIj6Mh4acmPuHKJMHPG__Dk-h-5zemLnV1e2DjC1O4K3hcmaOhPsBT3egQ23y37SWgVjgNqweYG-0G72Kaveh4VP1apCwdolM1F5v-jKHflTTSmfcpYCZgLpqxn8fTWDMNvMpxDrvhjz71zm-2kVsev79FxyLbazoZnMcmEF9JE57ziISFdxqYrnp5pRCozWzuU6-GHATyunmKQu9YbCQdL1VN4o7Rd7xyidNtLoXTgMcnODhmby_IWd-DJq3PM_znuYPFm8fCZcH38ktFWpOz-yyjZT2g_xvol51_m1dcud5Yee1guRm7ZacGvkbv0_2xi-xVvQJv1XNK4YkRRDi5-sLX5UJRoepNdgJK2fdbXmN6KgsUe4d5beuOwKMACS6nU3EMimFg23tbFY-Jb5YEJpvMCymnIRJIwtCu34Sy3ctsmI_a765Rz20PaFjVUVWaUO&xkcb=SoCo-_M3MPR7feRuQJ0NbzkdCdPP&p=6&fvj=1&vjs=3,The Barkside Mcr,Manchester M1,Just posted
22,Customer Service Representative,https://uk.indeed.com/company/Comfort-People-Solutions/jobs/Customer-Service-Representative-7451e32ea9794642?fccid=80eea693ea339ee4&vjs=3,Comfort People Solutions,Manchester,Today
23,Team Member,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D9ZhqITGFAifO-87NK4eAthRSh4qs6zRXqbEC2DepIUk0IlerP7tdnmjKWU1xCRaCz8pvQNkLkMzD08ZmJfhNWQfX3TnKT6CimSkd3Rnk1U2BQe1Z3j6fY5XHHnKP9cimPpk3nzai855lMLUcWAmAKxDXHvY2Y_Qvcqml0D0JKXJS1BZ1W0R1y43NDhLIzyd8AXDeNdjqObWeJc2ZbOoYHaq6PqYeM8iQ_HBvRqM7E5JNe-kbv8UwMvCxoGauICDfjZQ4LAOjqALnDAKg4xpTF0vr6PfaEljFXp0SY0_QbeiSW0c2gfxDl5S0Sm78zIzQ94TIOXxwOkTisVg7-_Kg1a5ZgJvvmcUH4iTtNV0cEdEy9orG6i17qFcTCZX_eOPswo4USOjHR-Rvcs-ue_sXGkRovrBDgr7l0rFasuQJCOcmNvroJi4GYcFSPvAGzgvT62oHCAgJZJUZfATSrIsElo52Olm_lfdYcJ8kS7nFizDwDspjlpnOC59ua5dVjywHjkl3Z89PVEC5icjBiMnFUNG3oPbDFeHfEIoEH7sOI4kaVEIEyQtZx&xkcb=SoD1-_M3MPR7feRuQJ0DbzkdCdPP&p=8&fvj=0&vjs=3,Tim Hortons,Stockport SK1, 1 day ago
24,Server / Waiter / Waitress,https://uk.indeed.com/viewjob?jk=fd4422b7f7c2d0d9&fccid=27e1667fc7399b2d&vjs=3,The Blues Kitchen Manchester,Manchester M3, 1 day ago
25,Customer Feedback Agent,https://uk.indeed.com/viewjob?jk=a116c57ad1c72d09&fccid=2e93bc67cacc8813&vjs=3,Manchester Airport,Hybrid remote in Manchester, 1 day ago
26,Retail Assistant - Part Time,https://uk.indeed.com/viewjob?jk=5ddbc2ceff6b2bbf&fccid=81a465cd283c488a&vjs=3,Farmfoods,Manchester M13,Just posted
27,Office Administrator,https://uk.indeed.com/company/Eldred-Law-Ltd/jobs/Office-Administrator-c51e2f8f1c84bd76?fccid=4ec2dd4311190cb9&vjs=3,Eldred Law Ltd,Manchester, 1 day ago
28,Workplace Co Ordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BbIi34Za69U6u0ZNkAnoyXlNCJeP2E8IX3FPrw28JNtYndhMcl7tXjRQ988784_YWRjZVSqT3YSl6nNKiEyER-EONBwxOnshMOcy3lG9Mau2vMPNnq471RdQ0gLrFf9iiOJ488_2X_AcctZYqGCI9pGTwBtGWlY7PWzh4XtXYA12bPAbXyQhSdj0_vC2C6nNWy8nq3UUludwcb4wISFAk9AtbqevGB8iF7LzzP8fTYgW59qOLa7cVQuTcweykLkgxVnSDPFJrFCkkHt_YiE6PFN0LQ6Ktghp65OjolQtRuPy6NXTVuZIgPIl9kecBjHenBCDFxRtumsmr-eYyyUWQIR6PHFLOo-FKvOQq-WrXE56Zgc_Me8QZPftQydtZzcpc_HI9YwIPBSeblIXgOcU5lvKw43cM-MjbNZw7gec6txiRhYC1cvIh-GOPt6Ic2SJPeLXfjjAjOt2c78x6uItDaZhC-Uc4ofB22uiuThIb9iFouHMBzsaOC-EoehSVTlApn8mhrvwqdGQ15Zbl6oEc3E76pWS2RwMDCy8JEQ7kP-zGwW630yKC0rjSotke1htI=&xkcb=SoDP-_M3MPR7feRuQJ0FbzkdCdPP&p=13&fvj=0&vjs=3,AQA,Manchester,Today
29,Clerk,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CoZEDu__g6PeKtOQ1fst7I3_lnXqXEIEJKkr__C76ljWCtVAfXe9ejEFWpdD02ZFp_trfGf2tgw84afPcyL0C1xYbAHT0a5FvL40BeiDtiH7SSWzpIgtOpu5IcOYGMWb9mK_UAtS5CSwcBgUSH8G7fPGUzr1v0dbd5piRUCIqXRIUSyo8V3ii_kjlNkGj2KJMowDM8mE06PkvidNgTCIMz5X-lGYGCLhaNpGVR3DcHYnkwTywmzUoOx5GuMpcKJEg0Xr64WlxQJR51Gl8xi0b7VJwLZ3WVJnXu95H1xX8p-Y6xgRW9_RK1lCREFR-2CyJp18618-yDmEBMsYrqEujvG_6crXR2zOnrV9vZ9R-3DSqr_bmmZs5U86HhoqLtesJ8ehT9QwAq4ITvebuhRbHaiS1O_LVTTZ_UAd-wEo1y5G19uD3U7u7FEoYEViKtaZEIHd8JlyM2BjElrenIxWBzSfsMmpO6AGCe2WBYWBWhlkigx3lxZ2Yb&xkcb=SoB7-_M3MPR7feRuQJ0EbzkdCdPP&p=14&fvj=1&vjs=3,Clerks Academy UK,United Kingdom,Hiring ongoing
30,Tesla Support Advisor - Manchester,https://uk.indeed.com/viewjob?jk=5ea9776eac7198e8&fccid=86e9be6ce380173e&vjs=3,Tesla,Manchester, 1 day ago
31,Workplace Co Ordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BbIi34Za69U6u0ZNkAnoyXlNCJeP2E8IX3FPrw28JNtYndhMcl7tXjRQ988784_YWRjZVSqT3YSl6nNKiEyER-EONBwxOnshMOcy3lG9Mau2vMPNnq471RdQ0gLrFf9iiOJ488_2X_AcctZYqGCI9pGTwBtGWlY7PWzh4XtXYA1_M2-4aO2xYEcbahktGrA2fQpPFisrkk_lgiNM70Fkhtq4UGnP9LyX39sZsMRqVPaOj0IfZFqaov674jp4n5fh-f3Mo2nTW3cVM4XDDGXhbiW-RnvSXgKpmeEsuYiXzWoi0nZ7dey_BVZwHf3hKNj6o2LLc7M2QlGSrsyk5B5AmbZATky_wgbeCDdUtM7eoeLLUOdukJi8RXrsuFaKJk5iXiCCe5yyJS7w_7UQuCSEmcSoUS68T4QWm9T3cxakkC34E8ysXmr4pEXOOiaMnHH0CdICc2L-ic2WnceTXsnqsPVS1ZViu-BCug0HIdsQIzFGHNe0rSkxJHBd1v_Qp57qVXVWVrZRseJmjDsfgXvYLraxV25DF2xMKpc-XEvS5EOCy4YEEHUydfSfyh895HFQM=&xkcb=SoAH-_M3MPR7K7U7KR0KbzkdCdPP&p=1&fvj=0&vjs=3,AQA,Manchester,Today
32,Debt Advisor,https://uk.indeed.com/company/Ascent-Performance-Group-Ltd/jobs/Debt-Advisor-17bf38c7f1b436a9?fccid=9c1e819672cfa59c&vjs=3,Ascent Performance Group Ltd,Hybrid remote in Manchester,Today
