,job_title,job_link,company,location,date_posted
20,Medical Secretary,https://uk.indeed.com/viewjob?jk=d4b5ea42a9b745c7&fccid=33a426134d616fe9&vjs=3,Coxhoe Medical Practice,Durham DH6,Today
21,Call Handler - Work from Home,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DzDGr7UggUoS9KlVz7rqwjIopo3PWupgpxUY68F1BiQrfkcRBaJaGLbmeMsy26q0GJb4yeOwWVUtRvv5wNrbKwPYLKBLdW61xE2ubFiWYWARkELaLqRpnerY1pIFxWbEn8mft2KayfRbOXT-HVdC_yOlrFLR7cX6NTp1tJPxt9Wu22fy1xstutK_A8QjQ-jh_rXd7k9g402FMb6PFbQfesanDIXzDfUHjQGlowK0MJLyKo-0mxng-mt5VyJUolk0YyCOg6_70F2LPpPsP2AczlOt2ktxANVO9Ya17R0me9vd1iVBRCKA4fCOup68WqzJlSKrz1p6Q0h8TnqKyzFyYqHLMO7JVx4-VJNCESxeShyPs54PpHKwceUjVwvXszlFGIIL0cGRN8avoXOphL3XeQRU_MzmPOJv8re4r6LWEX0i6AjyfKrE8kxOeg5qi-_z5JoFFeZ_8MF8cwpnHRR9bwcpV19uDUKzSXp4dUafOQUR-V8geGgpnqpT5vhltIa_dcXFYHgGfTQHmnUsTC0XnafqsNbJxkRcS6MYtR-Z9lU1EpzoyG-vIzci_fzU4beSVt6y-LiCnRzu3rP76mRG5NnfUcRVYCDS_-9do85oQUruGp2VuLxD_rtwBliy5p0Qki52UjS5agJP2ILQPACZQhvTer7Ljql_mKS075ctB76aE8nZmcGbk6ATg_Z2zwcev84q8WdzkhBIAHJDok5XwpAYHkiztRsJr5YGbRBM32PJ_e_vkVeGR7Q9NjHJgnq3WdVD22tpUpQ3PuCuzHpL4hCs4WxL96NtwPZM5fh3xCG07HKW5CChFhCyk7cEOkq8ymT97y11EV477jJp-daEQc1uFGusLZ0jTxWPpAY9UyKiX3KbFcf2dAmbma9fTePBUxs4GsYyeTebjwKyyuCEplrVWvimGYzuhin1UD4x_Fr_JNUCknjtC96avz0GlD3QDEv3Mu5LqBGbun-UNKDlVe22pomiYujiLwwu5MLPPdiID6NtztlxmihGYKbzrQpfYyqyMYDP1tKFLEdpHHpw5NsqC1pBAOMUYdgkjJgWKOkJ2cXNwKAL55_jTFBHzIKxOMgDKl_wpccCstPqzlo-6y&xkcb=SoC5-_M3MPRAmUQHIh0NbzkdCdPP&p=6&fvj=0&vjs=3,The Recruitment Co,Remote in England, 1 day ago
22,Healthcare Support Worker - HMP Low Newton,https://uk.indeed.com/viewjob?jk=31ae6ec30f1b56c2&fccid=fe1ec474491850fb&vjs=3,Spectrum Community Health CIC,Durham DH1, 1 day ago
23,Vending Assistant,https://uk.indeed.com/viewjob?jk=809fa3e7c76e2087&fccid=c55f4ad42cee2cd3&vjs=3,Compass Group,Durham DH6,Today
24,Psychological Wellbeing Practitioner - Qualified *REMOTE*,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DKh8KWWOjvLHqbcTJu2XgF22LZqmh0TIZ0DdLbAobI6gqhTua511ucHRGEv97J_3cl1PwyLwZzJOjOKS0AYa8ohr607zE78shVYxNw1Q0E3E0XHvJj6Er9dsNl7BPQYFUfbMqrs_NjYolHX84uspIAYKS6fIk-fN7iXIV2ASTDTJXarzMX4Q83q3gZFT4uhax1mxfpLYlbx9_Mgj3AU5qXAOnuqRZ-U4GOtzFPqWphLL7zLcnPGxFNPY0o_fC8yqlMnM5ZqXMQeytxB8gKfjNGhPiErrZUsN2XfkwM0pStZIbn_deVCbQMKUWKo9_dLP_SjAJFAwsxnXdMs-Zlrr6yzFQshnRYxkqMyokTgOmjxQmryxqzXbQjodPMzGI03KNTEoRw52dlzuRzSFnA-9uDQRpm4Cv1CUkHCXe_mJzrrsUDGIWBIBS5c3cntYJQe5K5xHUOUHj_w8BjLx0LOZ02TVqg1yrfUzt40R3mdzLMxDMRxwE5Am8bMl_6tsKzMt-mgUqNuyTjA1JPwDvLfWSfKfaXKErKwH95wlDhgbAT-coGUXm1_xKtbG77XZLnW0KvJj7iSM3aLBM_gExWl_0Wj_62-RqkkHTZ-biWyp7US7EODqk1OjWl&xkcb=SoBQ-_M3MPRAmUQHIh0CbzkdCdPP&p=9&fvj=0&vjs=3,IPRS Health,Remote in England, 1 day ago
25,Service Coordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D0l9OvPUMfwwxQ-oPWowfHo0BZTcljJE011AZoS9GXjCmV3x3_9SvmQ7pPXL2sN4upd5kgoq2G0zIoWb8YvswkaQPVmhf6fMhBq3WYsKOPUuhy78HFYn0cUYcPrl_kXNFPPoNxAxW39R-MOKBlw4_ojutFgLcG_3jOHhIN6tAgSGF-vo17YoyKXb5QgTljzXZ5xAcJUFuvcA_XaPy8nUFVCFDFLxRsy7ABIdDXu8KIMTh8TMsfGVkRL0GbxpKyMI-jbZo5_S9b69tIy7FSfLeKmKKRY3jd8LO0i6c6Icmq4xDoPZe7mskCbZm7J2oig9Df0Z0858mNr7I7zgOBXe7_X1ImfWHO1IZkQ0W-r6Pjt0ixeLydd3BQqjRoMZ_lv91so1OydUp_fPPR4TVubVwD2xtVPUvbhuid3Ltw2knxV7GSRhc9OPeQKgK8TXUCd7IkG98kHrTRdlNSwx5Pe42rurNt_EYdyLG3H7BFwwqF9keGZ0G47NzFIKz5NCHDKfdMRxmV3KZiJhF0sPQyH_lBsQCaO895-z5dREroCClU5NPoJGyErxoM&xkcb=SoDN-_M3MPRAmUQHIh0BbzkdCdPP&p=10&fvj=0&vjs=3,Bennett & Game Recruitment Limited,Durham,Today
26,Buggy Van Driver,https://uk.indeed.com/viewjob?jk=4e12ac4900d37a36&fccid=a022eb6826538a93&vjs=3,DB Arriva,Durham, 1 day ago
27,Night Parcel Sorter,https://uk.indeed.com/viewjob?jk=81a4be8c107a0280&fccid=52eea3a65ee31030&vjs=3,The Best Connection Employment Group,Durham DH1, 1 day ago
28,Accounts Payable Assistant,https://uk.indeed.com/company/Jackson-Hogg/jobs/Accounts-Payable-Clerk-82e9e57bd9cb42b6?fccid=943503e15b5cd995&vjs=3,Jackson Hogg,Durham,Today
29,Bar and Waiting Staff,https://uk.indeed.com/company/Bowburn-Hall-Hotel/jobs/Server-03a7c2cc0dc754f2?fccid=847c4872bdcc8a86&vjs=3,Bowburn Hall Hotel,Durham, 1 day ago
30,Data Protection Administrator (Hybrid Working),https://uk.indeed.com/viewjob?jk=014b0fc779b364b0&fccid=000cb77761d559ad&vjs=3,Wave Utilities,Hybrid remote in Durham DH1, 1 day ago
31,Support Worker,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DSbVEQ-dgEYwAEO4zzzy9xwSOQueSWtzuv4TSju8Mq9xf7NYyuSLgknNdxCnXtolFgetYBpPHg41xlzmHocNngY4JjizjTCni11PzQtqJTqfxxyiF_LaFtnZEPz29iBKuT3E-B3ZyhqKtM1N8Nd8TIfzn4tlqoAjzhisYoCGhJAoJCKZ3YveeVP-hDyPb-XfG9j8BWtggz0CvhdRwIZf9RWNqdy7OQOOY3-dh02bQAGiLS1ujkKCp_7_C2LnNOn70dqaQ6LLMfItmLsWeTbD_XY2fiN_HQ5DVX30c4oiMd0ASsNqDnDTtajisvR-_gg1A7JBRj-DXDuiesQOxVGYhH5wElNwLubbfrKj2tzLbbRk1Y4yQWLVkt7I8yzkEzYXbMmMwvwnyQQkq-a9MpMiGrAPwCa3rGTrL8R3U2qf3HAzo37IBSwFxBIdTm7i-0uUmdGuqKvMs3RyiYifEkEzk6vPwptyxfzVmPE03rMo5_LlHB-71Jhdk81m6uVq5HbKsP_-DbL_rvmg==&xkcb=SoDR-_M3MPRARsxuXp0KbzkdCdPP&p=1&fvj=1&vjs=3,Forefront Care Solutions,Durham,Hiring ongoing
32,Mobile Care Workers,https://uk.indeed.com/viewjob?jk=2ce519a0fd7d3de7&fccid=d686d68ccec3cf4f&vjs=3,Orchard Home Care Services,Durham,Today
33,System and Data Coordinator,https://uk.indeed.com/viewjob?jk=c2a28a8cc4decc04&fccid=d1e6715e66e3a47e&vjs=3,Humankind Charity,Durham DH6, 1 day ago
34,Student Safety Team Leader,https://uk.indeed.com/viewjob?jk=82bc504dc2e26665&fccid=6ecb5f559b1d1080&vjs=3,Unite Students,Durham DH1,Today
35,Kitchen Porter,https://uk.indeed.com/company/Bowburn-Hall-Hotel/jobs/Kitchen-Porter-32bce1516b605c35?fccid=847c4872bdcc8a86&vjs=3,Bowburn Hall Hotel,Durham DH6, 1 day ago
36,Sales Advisor,https://uk.indeed.com/viewjob?jk=ea6dca1ab179c589&fccid=af0816e4015c5408&vjs=3,New Look,Durham DH1, 1 day ago
37,General Labourer,https://uk.indeed.com/company/Options-Resourcing-Ltd/jobs/Laborer-006d63eb7f980c23?fccid=db264f285c51e795&vjs=3,Options Resourcing Ltd,Durham,Today
38,Night Porter,https://uk.indeed.com/company/Bowburn-Hall-Hotel/jobs/Porter-a045b2b9ca3d7af5?fccid=847c4872bdcc8a86&vjs=3,Bowburn Hall Hotel,Durham DH6, 1 day ago
39,Pharmacy Dispenser,https://uk.indeed.com/company/M.-Whitfield-Ltd/jobs/Pharmacy-Dispenser-440374d091e07070?fccid=43f3dcc31dfec416&vjs=3,M. Whitfield Ltd,Durham, 1 day ago
40,BREAKDOWN RECOVERY CONTROLLER / CALL HANDLER,https://uk.indeed.com/company/ROCHFORDS-GARAGES-LTD/jobs/Handler-50a168d7af38bbec?fccid=bba0ecea683b066c&vjs=3,ROCHFORDS GARAGES,Durham DH7, 1 day ago
